11625,1.3949832735659357e-231
11626,1.5319719891192393e-231
11627,1.384292958842266e-231
11628,1.4816746066915526e-231
11629,1.4816746066915526e-231
11630,1.5133991993599357e-231
11631,1.610787937016687e-231
11632,1.5319719891192393e-231
11633,1.467548355412945e-231
11634,1.4875195904069663e-231
11635,1.3192937256748264e-231
11636,1.583976781977924e-231
11637,1.3203264417106475e-231
11638,1.575996796275088e-231
11639,1.4959003140449574e-231
11640,1.589161718025585e-231
11641,1.4847776071549902e-231
11642,1.5319719891192393e-231
11643,1.6859072569905154e-231
11644,1.5319719891192393e-231
11645,1.5319719891192393e-231
11646,1.3165594234639305e-231
11647,1.43128459386685e-231
11648,1.4409104529338234e-231
11649,1.2803018097424153e-231
11650,1.631311666114947e-231
11651,1.3568676344828118e-231
11652,1.4959003140449574e-231
11653,1.619863157690489e-231
11654,1.4488496539373276e-231
11655,1.5089282518441185e-231
11656,1.4001160188275064e-231
11657,1.3459095292012048e-231
11658,1.4386816597928502e-231
11659,1.2340561512781763e-231
11660,1.3920921009825724e-231
11661,1.4111849909420337e-231
11662,1.5114039422871004e-231
11663,1.6954057018456463e-231
11664,1.646211035903463e-231
11665,1.5656618337072542e-231
11666,1.6091938846565232e-231
11667,1.5150415232079034e-231
11668,1.5057747795382668e-231
11669,1.3717641321977202e-231
11670,1.2671616780698035e-231
11671,1.507452525627216e-231
11672,1.5114039422871004e-231
11673,1.331960397810445e-231
11674,1.5089282518441185e-231
11675,1.5319719891192393e-231
11676,1.589161718025585e-231
11677,1.3441256823005938e-231
11678,1.4256605770826504e-231
11679,1.5114039422871004e-231
11680,1.5319719891192393e-231
11681,1.6859072569905154e-231
11682,1.7452189458674928e-231
11683,1.610787937016687e-231
11684,1.6241092312213074e-231
11685,1.3203264417106475e-231
11686,1.459387436556547e-231
11687,1.5057747795382668e-231
11688,1.5470671319495933e-231
11689,1.6339706996592984e-231
11690,1.610787937016687e-231
11691,1.4297397620489965e-231
11692,1.5319719891192393e-231
11693,1.4386816597928502e-231
11694,1.6859072569905154e-231
11695,1.5319719891192393e-231
11696,1.6034157163765524e-231
11697,1.4256605770826504e-231
11698,1.2627076138080564e-231
11699,1.4555112072788072e-231
11700,1.4347128449946335e-231
11701,1.7152383803069824e-231
11702,1.331960397810445e-231
11703,1.3091834502273125e-231
11704,1.402631960723327e-231
11705,1.6339706996592984e-231
11706,1.49214645682067e-231
11707,1.4637115948630222e-231
11708,1.432598302999796e-231
11709,1.575996796275088e-231
11710,1.443330126364147e-231
11711,1.6954057018456463e-231
11712,1.3483065280626046e-231
11713,1.5319719891192393e-231
11714,1.589161718025585e-231
11715,1.589161718025585e-231
11716,1.5553676409580175e-231
11717,1.583976781977924e-231
11718,1.384292958842266e-231
11719,1.589161718025585e-231
11720,1.4990070811707523e-231
11721,1.6034157163765524e-231
11722,1.5057747795382668e-231
11723,1.5164169595070107e-231
11724,1.4875195904069663e-231
11725,1.6339706996592984e-231
11726,1.4875195904069663e-231
11727,1.4347128449946335e-231
11728,1.2882297539194154e-231
11729,1.331960397810445e-231
11730,1.646211035903463e-231
11731,1.7152383803069824e-231
11732,1.556890273854021e-231
11733,1.6034157163765524e-231
11734,1.2662006142931263e-231
11735,1.4386816597928502e-231
11736,1.3483065280626046e-231
11737,1.4147351699132998e-231
11738,1.5164169595070107e-231
11739,1.4347128449946335e-231
11740,1.4740564900137075e-231
11741,1.4990070811707523e-231
11742,1.4386816597928502e-231
11743,1.404215963202711e-231
11744,1.3416480207402436e-231
11745,1.519465049176112e-231
11746,1.3146959235023042e-231
11747,1.5089282518441185e-231
11748,1.2882297539194154e-231
11749,1.4544763604054516e-231
11750,1.49214645682067e-231
11751,1.5057747795382668e-231
11752,1.619863157690489e-231
11753,1.4875195904069663e-231
11754,1.2882297539194154e-231
11755,1.5089282518441185e-231
11756,1.4376319096159535e-231
11757,1.619863157690489e-231
11758,1.4256605770826504e-231
11759,1.4488496539373276e-231
11760,1.4168868646014097e-231
11761,1.4256605770826504e-231
11762,1.5606193790650325e-231
11763,1.4875195904069663e-231
11764,1.4875195904069663e-231
11765,1.501620878508543e-231
11766,1.3670934340532695e-231
11767,1.5517434587230355e-231
11768,1.5470671319495933e-231
11769,1.4837867640225538e-231
11770,1.5656618337072542e-231
11771,1.577752784286939e-231
11772,1.666413723655783e-231
11773,1.5954973720936847e-231
11774,1.5498928371140283e-231
11775,1.3142677534656346e-231
11776,1.479368491365877e-231
11777,1.5498928371140283e-231
11778,1.374000103973205e-231
11779,1.4637115948630222e-231
11780,1.5319719891192393e-231
11781,1.3267266604633973e-231
11782,1.428860733190718e-231
11783,1.3729916628506288e-231
11784,1.5586249732284848e-231
11785,1.615992489273055e-231
11786,1.5150415232079034e-231
11787,1.5498928371140283e-231
11788,1.4222539563792313e-231
11789,1.443330126364147e-231
11790,1.268852357850863e-231
11791,1.5606193790650325e-231
11792,1.5498928371140283e-231
11793,1.4875195904069663e-231
11794,1.5319719891192393e-231
11795,1.706170723253488e-231
11796,1.4101787977954766e-231
11797,1.4222539563792313e-231
11798,1.374000103973205e-231
11799,1.5319719891192393e-231
11800,1.2882297539194154e-231
11801,1.59216298109724e-231
11802,1.568913485350841e-231
11803,1.577752784286939e-231
11804,1.589161718025585e-231
11805,1.4060995569240558e-231
11806,1.5319719891192393e-231
11807,1.5319719891192393e-231
11808,1.6954057018456463e-231
11809,1.6241092312213074e-231
11810,1.4544763604054516e-231
11811,1.501620878508543e-231
11812,1.6859072569905154e-231
11813,1.5089282518441185e-231
11814,1.3388441433044314e-231
11815,1.404215963202711e-231
11816,1.4740564900137075e-231
11817,1.2547406065741216e-231
11818,1.5319719891192393e-231
11819,1.4555112072788072e-231
11820,1.5057747795382668e-231
11821,1.467548355412945e-231
11822,1.5319719891192393e-231
11823,1.568913485350841e-231
11824,1.4347128449946335e-231
11825,1.5319719891192393e-231
11826,1.4222539563792313e-231
11827,1.548359047172952e-231
11828,1.489960155774616e-231
11829,1.384292958842266e-231
11830,1.5089282518441185e-231
11831,1.54417990232541e-231
11832,1.5057747795382668e-231
11833,1.568913485350841e-231
11834,1.4256605770826504e-231
11835,1.5498928371140283e-231
11836,1.4256605770826504e-231
11837,1.4176733688536472e-231
11838,1.4990070811707523e-231
11839,1.479368491365877e-231
11840,1.4959003140449574e-231
11841,1.543448236684195e-231
11842,1.5319719891192393e-231
11843,1.4423378053058308e-231
11844,1.4816746066915526e-231
11845,1.6034157163765524e-231
11846,1.6135966450437574e-231
11847,1.583976781977924e-231
11848,1.583976781977924e-231
11849,1.421239870917185e-231
11850,1.5319719891192393e-231
11851,1.3192937256748264e-231
11852,1.384292958842266e-231
11853,1.4555112072788072e-231
11854,1.37484330787042e-231
11855,1.579654840524264e-231
11856,1.5319719891192393e-231
11857,1.2882297539194154e-231
11858,1.5319719891192393e-231
11859,1.6954057018456463e-231
11860,1.4399332326682693e-231
11861,1.5319719891192393e-231
11862,1.5877707655174147e-231
11863,1.568913485350841e-231
11864,1.501620878508543e-231
11865,1.5319719891192393e-231
11866,1.4488496539373276e-231
11867,1.501620878508543e-231
11868,1.4423378053058308e-231
11869,1.6034157163765524e-231
11870,1.3400088631036642e-231
11871,1.619863157690489e-231
11872,1.661816676489963e-231
11873,1.3483065280626046e-231
11874,1.5517434587230355e-231
11875,1.5133991993599357e-231
11876,1.4740564900137075e-231
11877,1.556890273854021e-231
11878,1.577752784286939e-231
11879,1.5114039422871004e-231
11880,1.5319719891192393e-231
11881,1.589161718025585e-231
11882,1.5498928371140283e-231
11883,1.3933116309307982e-231
11884,1.421239870917185e-231
11885,1.5319719891192393e-231
11886,1.4875195904069663e-231
11887,1.5319719891192393e-231
11888,1.3483065280626046e-231
11889,1.5114039422871004e-231
11890,1.421239870917185e-231
11891,1.6135966450437574e-231
11892,1.579654840524264e-231
11893,1.6589240342344694e-231
11894,1.3441256823005938e-231
11895,1.583976781977924e-231
11896,1.419366116189521e-231
11897,1.3717641321977202e-231
11898,1.467548355412945e-231
11899,1.3032993307565394e-231
11900,1.224501449487111e-231
11901,1.548359047172952e-231
11902,1.5450112242428573e-231
11903,1.577752784286939e-231
11904,1.631311666114947e-231
11905,1.646211035903463e-231
11906,1.4875195904069663e-231
11907,1.4176733688536472e-231
11908,1.4816746066915526e-231
11909,1.3388441433044314e-231
11910,1.384292958842266e-231
11911,1.568913485350841e-231
11912,1.4837867640225538e-231
11913,1.6034157163765524e-231
11914,1.674851531220629e-231
11915,1.5114039422871004e-231
11916,1.6859072569905154e-231
11917,1.4637115948630222e-231
11918,1.7473127935988955e-231
11919,1.498032750411544e-231
11920,1.5319719891192393e-231
11921,1.4488496539373276e-231
11922,1.6034157163765524e-231
11923,1.5319719891192393e-231
11924,1.443330126364147e-231
11925,1.4740564900137075e-231
11926,1.661816676489963e-231
11927,1.4740564900137075e-231
11928,1.4347128449946335e-231
11929,1.49214645682067e-231
11930,1.3091834502273125e-231
11931,1.5057747795382668e-231
11932,1.568913485350841e-231
11933,1.404215963202711e-231
11934,1.3940765566270436e-231
11935,1.37484330787042e-231
11936,1.49214645682067e-231
11937,1.459387436556547e-231
11938,1.5150415232079034e-231
11939,1.501620878508543e-231
11940,1.6241092312213074e-231
11941,1.4409104529338234e-231
11942,1.5319719891192393e-231
11943,1.5319719891192393e-231
11944,1.5114039422871004e-231
11945,1.59216298109724e-231
11946,1.6034157163765524e-231
11947,1.4637115948630222e-231
11948,1.59216298109724e-231
11949,1.4537198054758483e-231
11950,1.54417990232541e-231
11951,1.4347128449946335e-231
11952,1.706170723253488e-231
11953,1.3067701985851573e-231
11954,1.5319719891192393e-231
11955,1.548359047172952e-231
11956,1.43128459386685e-231
11957,1.5319719891192393e-231
11958,1.4570125101586512e-231
11959,1.661816676489963e-231
11960,1.4544763604054516e-231
11961,1.4409104529338234e-231
11962,1.5175856825011328e-231
11963,1.548359047172952e-231
11964,1.5954973720936847e-231
11965,1.6339706996592984e-231
11966,1.5319719891192393e-231
11967,1.646211035903463e-231
11968,1.5517434587230355e-231
11969,1.322612729825152e-231
11970,1.5319719891192393e-231
11971,1.5319719891192393e-231
11972,1.419366116189521e-231
11973,1.646211035903463e-231
11974,1.59216298109724e-231
11975,1.631311666114947e-231
11976,1.7152383803069824e-231
11977,1.443330126364147e-231
11978,1.577752784286939e-231
11979,1.467548355412945e-231
11980,1.501620878508543e-231
11981,1.4693090644643686e-231
11982,1.3933116309307982e-231
11983,1.4740564900137075e-231
11984,1.4488496539373276e-231
11985,1.610787937016687e-231
11986,1.4012813265516817e-231
11987,1.489960155774616e-231
11988,1.631311666114947e-231
11989,1.4875195904069663e-231
11990,1.43128459386685e-231
11991,1.579654840524264e-231
11992,1.575996796275088e-231
11993,1.3657076305145602e-231
11994,1.4409104529338234e-231
11995,1.5319719891192393e-231
11996,1.3568676344828118e-231
11997,1.3568676344828118e-231
11998,1.3771755356041373e-231
11999,1.479368491365877e-231
12000,1.6135966450437574e-231
12001,1.6589240342344694e-231
12002,1.5319719891192393e-231
12003,1.6954057018456463e-231
12004,1.5164169595070107e-231
12005,1.377957355695106e-231
12006,1.6569361049190222e-231
12007,1.4990070811707523e-231
12008,1.7529584658401147e-231
12009,1.501620878508543e-231
12010,1.459387436556547e-231
12011,1.5057747795382668e-231
12012,1.3991003373328715e-231
12013,1.3588822913065803e-231
12014,1.501620878508543e-231
12015,1.4907151396275794e-231
12016,1.3416480207402436e-231
12017,1.384292958842266e-231
12018,1.408376648685561e-231
12019,1.5089282518441185e-231
12020,1.646211035903463e-231
12021,1.4488496539373276e-231
12022,1.4619233061303572e-231
12023,1.6358243279370216e-231
12024,1.419366116189521e-231
12025,1.4012813265516817e-231
12026,1.615992489273055e-231
12027,1.4637115948630222e-231
12028,1.5089282518441185e-231
12029,1.5606193790650325e-231
12030,1.43128459386685e-231
12031,1.5728604687011317e-231
12032,1.4068091708552948e-231
12033,1.428860733190718e-231
12034,1.5954973720936847e-231
12035,1.661816676489963e-231
12036,1.5209100960292437e-231
12037,1.3926576473519284e-231
12038,1.4693090644643686e-231
12039,1.4816746066915526e-231
12040,1.6241092312213074e-231
12041,1.556890273854021e-231
12042,1.548359047172952e-231
12043,1.4370213204318094e-231
12044,1.5319719891192393e-231
12045,1.5319719891192393e-231
12046,1.3657076305145602e-231
12047,1.3991003373328715e-231
12048,1.4256605770826504e-231
12049,1.3949832735659357e-231
12050,1.501620878508543e-231
12051,1.2651476398987394e-231
12052,1.5319719891192393e-231
12053,1.507452525627216e-231
12054,1.577752784286939e-231
12055,1.5877707655174147e-231
12056,1.3203264417106475e-231
12057,1.4256605770826504e-231
12058,1.5319719891192393e-231
12059,1.554020417830878e-231
12060,1.5319719891192393e-231
12061,1.4399332326682693e-231
12062,1.4347128449946335e-231
12063,1.6034157163765524e-231
12064,1.59216298109724e-231
12065,1.467548355412945e-231
12066,1.4990070811707523e-231
12067,1.4256605770826504e-231
12068,1.4256605770826504e-231
12069,1.4488496539373276e-231
12070,1.5498928371140283e-231
12071,1.4147351699132998e-231
12072,1.7152383803069824e-231
12073,1.4386816597928502e-231
12074,1.4488496539373276e-231
12075,1.6954057018456463e-231
12076,1.556890273854021e-231
12077,1.3483065280626046e-231
12078,1.5319719891192393e-231
12079,1.503850462789979e-231
12080,1.404215963202711e-231
12081,1.5656618337072542e-231
12082,1.5553676409580175e-231
12083,1.4347128449946335e-231
12084,1.5089282518441185e-231
12085,1.4060995569240558e-231
12086,1.4488496539373276e-231
12087,1.2726119615895568e-231
12088,1.589161718025585e-231
12089,1.7296736363974997e-231
12090,1.619863157690489e-231
12091,1.384292958842266e-231
12092,1.5319719891192393e-231
12093,1.3729916628506288e-231
12094,1.4740564900137075e-231
12095,1.444619390826211e-231
12096,1.325250056439003e-231
12097,1.299995630345669e-231
12098,1.6371903619690026e-231
12099,1.556890273854021e-231
12100,1.5089282518441185e-231
12101,1.6091938846565232e-231
12102,1.59216298109724e-231
12103,1.5319719891192393e-231
12104,1.4147351699132998e-231
12105,1.4147351699132998e-231
12106,1.5319719891192393e-231
12107,1.4703199416115106e-231
12108,1.6339706996592984e-231
12109,1.6241092312213074e-231
12110,1.4637115948630222e-231
12111,1.4875195904069663e-231
12112,1.5150415232079034e-231
12113,1.5319719891192393e-231
12114,1.384292958842266e-231
12115,1.6358243279370216e-231
12116,1.4816746066915526e-231
12117,1.3729916628506288e-231
12118,1.6241092312213074e-231
12119,1.3991003373328715e-231
12120,1.6569361049190222e-231
12121,1.459387436556547e-231
12122,1.5656618337072542e-231
12123,1.568913485350841e-231
12124,1.419366116189521e-231
12125,1.610787937016687e-231
12126,1.384292958842266e-231
12127,1.589161718025585e-231
12128,1.5150415232079034e-231
12129,1.419366116189521e-231
12130,1.6135966450437574e-231
12131,1.3283260927349745e-231
12132,1.6034157163765524e-231
12133,1.6241092312213074e-231
12134,1.4693090644643686e-231
12135,1.5175856825011328e-231
12136,1.3702374029184462e-231
12137,1.646211035903463e-231
12138,1.5954973720936847e-231
12139,1.7036560948682547e-231
12140,1.3483065280626046e-231
12141,1.610787937016687e-231
12142,1.5202318750821255e-231
12143,1.5114039422871004e-231
12144,1.5133991993599357e-231
12145,1.4386816597928502e-231
12146,1.4555112072788072e-231
12147,1.4537198054758483e-231
12148,1.4837867640225538e-231
12149,1.556890273854021e-231
12150,1.4740564900137075e-231
12151,1.5954973720936847e-231
12152,1.4959003140449574e-231
12153,1.4176733688536472e-231
12154,1.5954973720936847e-231
12155,1.5701415986084165e-231
12156,1.3400088631036642e-231
12157,1.4709758953511775e-231
12158,1.5150415232079034e-231
12159,1.5319719891192393e-231
12160,1.384292958842266e-231
12161,1.49214645682067e-231
12162,1.610787937016687e-231
12163,1.583976781977924e-231
12164,1.4740564900137075e-231
12165,1.4990070811707523e-231
12166,1.6954057018456463e-231
12167,1.4847776071549902e-231
12168,1.59216298109724e-231
12169,1.3974156860693505e-231
12170,1.5629365634398644e-231
12171,1.3400088631036642e-231
12172,1.4101787977954766e-231
12173,1.4147351699132998e-231
12174,1.589161718025585e-231
12175,1.5728604687011317e-231
12176,1.5089282518441185e-231
12177,1.6371903619690026e-231
12178,1.5114039422871004e-231
12179,1.5954973720936847e-231
12180,1.5656618337072542e-231
12181,1.3416480207402436e-231
12182,1.519465049176112e-231
12183,1.459387436556547e-231
12184,1.310642152712693e-231
12185,1.589161718025585e-231
12186,1.443330126364147e-231
12187,1.312319241431207e-231
12188,1.577752784286939e-231
12189,1.384292958842266e-231
12190,1.384292958842266e-231
12191,1.4386816597928502e-231
12192,1.4875195904069663e-231
12193,1.461181401143474e-231
12194,1.5057747795382668e-231
12195,1.501620878508543e-231
12196,1.6241092312213074e-231
12197,1.579654840524264e-231
12198,1.5319719891192393e-231
12199,1.5319719891192393e-231
12200,1.5606193790650325e-231
12201,1.3388441433044314e-231
12202,1.615992489273055e-231
12203,1.646211035903463e-231
12204,1.4740564900137075e-231
12205,1.4907151396275794e-231
12206,1.43128459386685e-231
12207,1.583976781977924e-231
12208,1.5202318750821255e-231
12209,1.4875195904069663e-231
12210,1.4570125101586512e-231
12211,1.5470671319495933e-231
12212,1.421239870917185e-231
12213,1.4168868646014097e-231
12214,1.6794846364201223e-231
12215,1.5319719891192393e-231
12216,1.47813414027758e-231
12217,1.5728604687011317e-231
12218,1.5470671319495933e-231
12219,1.4660667297428965e-231
12220,1.619863157690489e-231
12221,1.7036560948682547e-231
12222,1.6241092312213074e-231
12223,1.5089282518441185e-231
12224,1.4111849909420337e-231
12225,1.4570125101586512e-231
12226,1.4619233061303572e-231
12227,1.501620878508543e-231
12228,1.4111849909420337e-231
12229,1.3142677534656346e-231
12230,1.5954973720936847e-231
12231,1.5185910395828785e-231
12232,1.589161718025585e-231
12233,1.3215941593894153e-231
12234,1.4147351699132998e-231
12235,1.331960397810445e-231
12236,1.5498928371140283e-231
12237,1.3165594234639305e-231
12238,1.3416480207402436e-231
12239,1.6954057018456463e-231
12240,1.404215963202711e-231
12241,1.2508498911928379e-231
12242,1.583976781977924e-231
12243,1.583976781977924e-231
12244,1.467548355412945e-231
12245,1.4816746066915526e-231
12246,1.4816746066915526e-231
12247,1.3111746095167137e-231
12248,1.674851531220629e-231
12249,1.5319719891192393e-231
12250,1.2662006142931263e-231
